id,origin,destination,start_time,income,kind
190,0,0,27,3362.377553451843,Human
191,0,0,34,3386.12741774329,Human
192,0,0,31,3387.2787239910285,Human
193,0,0,55,3389.778327720714,Human
194,0,0,26,3465.4556083993225,Human
195,0,0,18,3508.846318545673,Human
196,0,0,46,3520.054626539052,Human
197,0,0,44,3531.3895067900216,Human
198,0,0,36,3580.4564780460023,Human
199,0,0,46,3623.60917519969,Human
200,0,0,41,3628.2404526711953,Human
201,0,0,35,3667.3634505223554,Human
202,0,0,26,3759.463069718096,Human
203,0,0,65,3773.073658575576,Human
204,0,0,57,3783.636689084741,Human
205,0,0,30,3803.247088152212,Human
206,0,0,54,3849.958431883558,Human
207,0,0,61,3898.759045987068,Human
208,0,0,42,3919.41152379869,Human
209,0,0,50,3941.04555698938,Human
210,0,0,58,4021.28082322038,Human
211,0,0,23,4034.238052294327,Human
212,0,0,86,4113.319853961603,Human
213,0,0,51,4116.183110063293,Human
214,0,0,45,4135.471393234625,Human
215,0,0,46,4159.866430607663,Human
216,0,0,59,4164.701887555128,Human
217,0,0,60,4223.122456076251,Human
218,0,0,41,4227.85786318916,Human
219,0,0,89,4237.057085974603,Human
220,0,0,57,4245.708624069837,Human
221,0,0,49,4266.216809230351,Human
222,0,0,42,4304.4895651906745,Human
223,0,0,12,4343.557359248321,Human
224,0,0,40,4376.119511966378,Human
225,0,0,57,4459.768546990965,Human
226,0,0,56,4504.939201911708,Human
227,0,0,37,4547.885280126284,Human
228,0,0,66,4549.115907877681,Human
229,0,0,37,4569.840806868062,Human
230,0,0,38,4577.590037133467,Human
231,0,0,51,4660.29795945294,Human
232,0,0,33,4669.869929992837,Human
233,0,0,52,4679.48341028673,Human
234,0,0,36,4687.914961676448,Human
235,0,0,22,4689.4303597647895,Human
236,0,0,74,4704.305573257116,Human
237,0,0,48,4705.31956239884,Human
238,0,0,38,4735.166802079286,Human
239,0,0,42,4754.245589533712,Human
240,0,0,49,4756.448820673547,Human
241,0,0,57,4950.077303955518,Human
242,0,0,62,4967.653125719208,Human
243,0,0,36,5003.647877951615,Human
244,0,0,47,5370.167679594476,Human
245,0,0,63,5386.149373461946,Human
246,0,0,55,5394.467136051333,Human
247,0,0,43,5427.330032863625,Human
248,0,0,45,5434.023139443809,Human
249,0,0,60,5502.789496653042,Human
250,0,0,67,5611.673516276995,Human
251,0,0,51,5654.280440205098,Human
252,0,0,59,5702.616109653807,Human
253,0,0,68,5721.231751015957,Human
254,0,0,34,5807.233742044462,Human
255,0,0,21,5825.425317043349,Human
256,0,0,37,5844.130995646287,Human
257,0,0,51,5849.7981009167725,Human
258,0,0,47,5862.8833826120845,Human
259,0,0,51,5882.279762541917,Human
260,0,0,39,5899.132481879994,Human
261,0,0,48,5984.209260784091,Human
262,0,0,75,5985.732437913218,Human
263,0,0,28,6007.794801579103,Human
264,0,0,31,6020.57275324985,Human
265,0,0,78,6081.635477498837,Human
266,0,0,68,6130.868263041086,Human
267,0,0,35,6248.181898567973,Human
268,0,0,80,6446.254396158338,Human
269,0,0,12,6783.106781750961,Human
270,0,0,24,7130.271245067938,Human
271,0,0,69,7332.887514065835,Human
272,0,0,43,7336.658338656486,Human
273,0,0,38,7362.36439851089,Human
274,0,0,47,7592.14370769901,Human
275,0,0,53,7864.29237148983,Human
276,0,0,50,7897.119961473183,Human
277,0,0,56,8011.326014866212,Human
278,0,0,6,8028.27043643778,Human
279,0,0,60,8029.700924090037,Human
280,0,0,74,8333.728817076937,Human
281,0,0,30,8348.421721831439,Human
282,0,0,60,8475.089255911002,Human
283,0,0,40,8639.921150992108,Human
284,0,0,52,8689.506535985933,Human
285,0,0,56,8975.220492497892,Human
286,0,0,44,8987.033628468456,Human
287,0,0,56,8987.822610831106,Human
288,0,0,11,9095.945853089892,Human
289,0,0,34,10783.100237376317,Human
290,0,0,35,10838.007207066395,Human
291,0,0,69,11185.875164713363,Human
292,0,0,64,11861.36896338871,Human
293,0,0,32,12197.400506638176,Human
294,0,0,45,13351.937436366714,Human
295,0,0,79,13430.196447392702,Human
296,0,0,51,13748.957190518822,Human
297,0,0,36,16390.717038727882,Human
298,0,0,64,19040.472291926453,Human
299,0,0,44,20239.22920549412,Human
