timestep,10 veh – route0,10 veh – route2,100 veh – route0,100 veh – route2,200 veh – route0,200 veh – route2,300 veh – route0,300 veh – route1,300 veh – route2,400 veh – route0,400 veh – route1,400 veh – route2,500 veh – route0,500 veh – route1,500 veh – route2,600 veh – route0,600 veh – route1,600 veh – route2,700 veh – route0,700 veh – route1,700 veh – route2,800 veh – route0,800 veh – route1,800 veh – route2,900 veh – route0,900 veh – route1,900 veh – route2,1000 veh – route0,1000 veh – route1,1000 veh – route2,2000 veh – route0,2000 veh – route1,2000 veh – route2,5000 veh – route0,5000 veh – route1,5000 veh – route2,10000 veh – route0,10000 veh – route1,10000 veh – route2
1278,199.580000,311.800000,196.310000,306.400000,198.940000,310.440000,202.870000,206.520000,312.220000,205.410000,208.310000,313.810000,207.640000,210.550000,314.790000,208.960000,211.420000,316.560000,231.690000,212.730000,317.460000,331.450000,214.250000,319.230000,353.500000,216.230000,321.310000,373.840000,216.800000,322.270000,468.190000,350.600000,382.300000,572.260000,421.260000,479.120000,569.220000,422.520000,465.200000
1278,199.580000,311.800000,196.310000,306.400000,198.940000,310.440000,202.870000,206.520000,312.220000,205.410000,208.310000,313.810000,207.640000,210.550000,314.790000,208.960000,211.420000,316.560000,231.690000,212.730000,317.460000,331.450000,214.250000,319.230000,353.500000,216.230000,321.310000,373.840000,216.800000,322.270000,468.190000,350.600000,382.300000,572.260000,421.260000,479.120000,569.220000,422.520000,465.200000
1278,199.580000,311.800000,196.310000,306.400000,198.940000,310.440000,202.870000,206.520000,312.220000,205.410000,208.310000,313.810000,207.640000,210.550000,314.790000,208.960000,211.420000,316.560000,231.690000,212.730000,317.460000,331.450000,214.250000,319.230000,353.500000,216.230000,321.310000,373.840000,216.800000,322.270000,468.190000,350.600000,382.300000,572.260000,421.260000,479.120000,569.220000,422.520000,465.200000
1279,199.580000,311.800000,196.310000,306.400000,198.820000,310.440000,202.870000,206.520000,312.190000,205.410000,208.310000,313.810000,207.640000,210.550000,314.790000,208.960000,211.420000,316.560000,231.640000,212.730000,317.460000,332.350000,214.250000,319.230000,353.500000,216.230000,321.310000,373.840000,216.800000,322.270000,469.130000,350.590000,382.340000,572.260000,421.260000,479.230000,569.220000,422.520000,465.240000
1280,199.580000,311.800000,196.200000,306.400000,198.820000,310.240000,202.710000,206.520000,312.100000,205.410000,208.310000,313.830000,207.620000,210.550000,314.790000,208.960000,211.420000,316.510000,231.640000,212.720000,317.460000,332.350000,214.260000,319.250000,353.270000,216.230000,321.270000,373.840000,216.800000,322.250000,469.560000,350.590000,382.430000,572.670000,421.330000,479.550000,570.260000,422.520000,465.250000
1280,199.580000,311.800000,196.200000,306.400000,198.820000,310.240000,202.710000,206.520000,312.100000,205.410000,208.310000,313.830000,207.620000,210.550000,314.790000,208.960000,211.420000,316.510000,231.640000,212.720000,317.460000,332.350000,214.260000,319.250000,353.270000,216.230000,321.270000,373.840000,216.800000,322.250000,469.560000,350.590000,382.430000,572.670000,421.330000,479.550000,570.260000,422.520000,465.250000
1280,199.580000,311.800000,196.200000,306.400000,198.820000,310.240000,202.710000,206.520000,312.100000,205.410000,208.310000,313.830000,207.620000,210.550000,314.790000,208.960000,211.420000,316.510000,231.640000,212.720000,317.460000,332.350000,214.260000,319.250000,353.270000,216.230000,321.270000,373.840000,216.800000,322.250000,469.560000,350.590000,382.430000,572.670000,421.330000,479.550000,570.260000,422.520000,465.250000
1281,199.580000,311.800000,196.200000,306.400000,198.820000,310.240000,202.710000,206.520000,312.100000,205.410000,208.310000,313.830000,207.620000,210.530000,314.790000,208.960000,211.420000,316.510000,232.200000,212.720000,317.460000,332.350000,214.210000,319.200000,353.270000,216.230000,321.270000,373.840000,216.800000,322.250000,469.560000,350.590000,382.430000,572.670000,421.440000,479.610000,570.260000,422.520000,465.320000
1282,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.520000,312.000000,205.410000,208.310000,313.830000,207.620000,210.530000,314.790000,208.940000,211.420000,316.540000,232.180000,212.790000,317.430000,332.350000,214.210000,319.200000,353.240000,216.230000,321.300000,373.840000,216.800000,322.280000,469.560000,350.840000,382.560000,573.590000,421.480000,479.820000,570.260000,422.520000,465.430000
1282,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.520000,312.000000,205.410000,208.310000,313.830000,207.620000,210.530000,314.790000,208.940000,211.420000,316.540000,232.180000,212.790000,317.430000,332.350000,214.210000,319.200000,353.240000,216.230000,321.300000,373.840000,216.800000,322.280000,469.560000,350.840000,382.560000,573.590000,421.480000,479.820000,570.260000,422.520000,465.430000
1282,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.520000,312.000000,205.410000,208.310000,313.830000,207.620000,210.530000,314.790000,208.940000,211.420000,316.540000,232.180000,212.790000,317.430000,332.350000,214.210000,319.200000,353.240000,216.230000,321.300000,373.840000,216.800000,322.280000,469.560000,350.840000,382.560000,573.590000,421.480000,479.820000,570.260000,422.520000,465.430000
1283,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.520000,312.000000,205.410000,208.310000,313.830000,207.620000,210.530000,314.590000,208.940000,211.450000,316.540000,232.180000,212.790000,317.430000,332.610000,214.230000,319.200000,353.650000,216.220000,321.300000,373.840000,216.800000,322.240000,469.560000,350.840000,382.560000,573.590000,421.480000,479.820000,570.380000,422.520000,465.440000
1284,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.360000,312.000000,205.410000,208.310000,313.830000,207.620000,210.520000,314.590000,208.940000,211.450000,316.540000,232.110000,212.790000,317.390000,332.610000,214.230000,319.200000,353.650000,216.230000,321.150000,373.840000,216.800000,322.240000,469.560000,350.840000,382.550000,572.950000,421.480000,480.160000,570.380000,422.520000,465.870000
1284,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.360000,312.000000,205.410000,208.310000,313.830000,207.620000,210.520000,314.590000,208.940000,211.450000,316.540000,232.110000,212.790000,317.390000,332.610000,214.230000,319.200000,353.650000,216.230000,321.150000,373.840000,216.800000,322.240000,469.560000,350.840000,382.550000,572.950000,421.480000,480.160000,570.380000,422.520000,465.870000
1284,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.360000,312.000000,205.410000,208.310000,313.830000,207.620000,210.520000,314.590000,208.940000,211.450000,316.540000,232.110000,212.790000,317.390000,332.610000,214.230000,319.200000,353.650000,216.230000,321.150000,373.840000,216.800000,322.240000,469.560000,350.840000,382.550000,572.950000,421.480000,480.160000,570.380000,422.520000,465.870000
1285,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.830000,207.620000,210.520000,314.590000,208.940000,211.450000,316.540000,232.110000,212.790000,317.390000,332.610000,214.230000,319.200000,353.650000,216.230000,321.150000,374.300000,216.800000,322.240000,469.560000,350.840000,382.630000,572.950000,421.480000,480.200000,570.810000,422.810000,465.870000
1286,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.830000,207.640000,210.520000,314.540000,208.940000,211.450000,316.520000,232.390000,212.790000,317.390000,332.610000,214.230000,319.170000,353.840000,216.230000,321.140000,374.300000,216.760000,322.260000,470.770000,350.830000,382.720000,574.370000,421.480000,480.560000,571.630000,422.810000,466.010000
1286,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.830000,207.640000,210.520000,314.540000,208.940000,211.450000,316.520000,232.390000,212.790000,317.390000,332.610000,214.230000,319.170000,353.840000,216.230000,321.140000,374.300000,216.760000,322.260000,470.770000,350.830000,382.720000,574.370000,421.480000,480.560000,571.630000,422.810000,466.010000
1286,199.580000,311.800000,196.260000,306.400000,198.820000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.830000,207.640000,210.520000,314.540000,208.940000,211.450000,316.520000,232.390000,212.790000,317.390000,332.610000,214.230000,319.170000,353.840000,216.230000,321.140000,374.300000,216.760000,322.260000,470.770000,350.830000,382.720000,574.370000,421.480000,480.560000,571.630000,422.810000,466.010000
1287,199.580000,311.800000,196.260000,306.400000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.830000,207.640000,210.520000,314.540000,208.940000,211.450000,316.550000,232.390000,212.790000,317.390000,332.610000,214.230000,319.170000,353.840000,216.230000,321.110000,374.300000,216.760000,322.260000,470.770000,350.830000,382.730000,574.370000,421.480000,480.590000,571.630000,422.810000,466.060000
1288,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.910000,207.640000,210.520000,314.430000,208.940000,211.450000,316.550000,232.390000,212.790000,317.390000,333.210000,214.230000,319.170000,353.840000,216.220000,321.110000,374.300000,216.760000,322.240000,470.770000,351.160000,382.750000,575.020000,422.110000,480.790000,571.630000,422.810000,466.100000
1288,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.910000,207.640000,210.520000,314.430000,208.940000,211.450000,316.550000,232.390000,212.790000,317.390000,333.210000,214.230000,319.170000,353.840000,216.220000,321.110000,374.300000,216.760000,322.240000,470.770000,351.160000,382.750000,575.020000,422.110000,480.790000,571.630000,422.810000,466.100000
1288,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.310000,313.910000,207.640000,210.520000,314.430000,208.940000,211.450000,316.550000,232.390000,212.790000,317.390000,333.210000,214.230000,319.170000,353.840000,216.220000,321.110000,374.300000,216.760000,322.240000,470.770000,351.160000,382.750000,575.020000,422.110000,480.790000,571.630000,422.810000,466.100000
1289,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.320000,313.910000,207.640000,210.520000,314.430000,208.940000,211.450000,316.550000,232.400000,212.790000,317.390000,333.210000,214.230000,319.170000,353.840000,216.220000,321.110000,374.300000,216.760000,322.240000,470.770000,351.160000,382.760000,575.020000,422.250000,480.790000,572.390000,422.920000,466.230000
1290,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.320000,313.810000,207.640000,210.520000,314.500000,208.940000,211.450000,316.550000,232.400000,212.790000,317.390000,333.210000,214.240000,319.170000,353.840000,216.240000,321.110000,374.300000,216.760000,322.250000,472.900000,351.140000,382.780000,576.250000,422.250000,480.850000,573.470000,423.520000,466.290000
1290,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.320000,313.810000,207.640000,210.520000,314.500000,208.940000,211.450000,316.550000,232.400000,212.790000,317.390000,333.210000,214.240000,319.170000,353.840000,216.240000,321.110000,374.300000,216.760000,322.250000,472.900000,351.140000,382.780000,576.250000,422.250000,480.850000,573.470000,423.520000,466.290000
1290,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.410000,208.320000,313.810000,207.640000,210.520000,314.500000,208.940000,211.450000,316.550000,232.400000,212.790000,317.390000,333.210000,214.240000,319.170000,353.840000,216.240000,321.110000,374.300000,216.760000,322.250000,472.900000,351.140000,382.780000,576.250000,422.250000,480.850000,573.470000,423.520000,466.290000
1291,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.710000,206.360000,311.950000,205.420000,208.320000,313.810000,207.640000,210.520000,314.500000,208.940000,211.450000,316.550000,232.400000,212.790000,317.390000,333.210000,214.240000,319.170000,353.840000,216.240000,321.110000,374.300000,216.760000,322.250000,472.900000,351.140000,382.810000,576.250000,422.460000,480.880000,573.470000,423.680000,466.290000
1292,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.690000,206.360000,311.950000,205.420000,208.320000,313.810000,207.640000,210.520000,314.500000,208.920000,211.380000,316.550000,232.400000,212.790000,317.330000,334.390000,214.250000,319.170000,353.840000,216.260000,321.150000,374.300000,216.760000,322.250000,473.670000,351.340000,382.870000,576.250000,422.950000,481.150000,573.470000,424.100000,466.360000
1292,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.690000,206.360000,311.950000,205.420000,208.320000,313.810000,207.640000,210.520000,314.500000,208.920000,211.380000,316.550000,232.400000,212.790000,317.330000,334.390000,214.250000,319.170000,353.840000,216.260000,321.150000,374.300000,216.760000,322.250000,473.670000,351.340000,382.870000,576.250000,422.950000,481.150000,573.470000,424.100000,466.360000
1292,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.690000,206.360000,311.950000,205.420000,208.320000,313.810000,207.640000,210.520000,314.500000,208.920000,211.380000,316.550000,232.400000,212.790000,317.330000,334.390000,214.250000,319.170000,353.840000,216.260000,321.150000,374.300000,216.760000,322.250000,473.670000,351.340000,382.870000,576.250000,422.950000,481.150000,573.470000,424.100000,466.360000
1293,199.580000,311.800000,196.260000,306.530000,198.870000,310.240000,202.690000,206.360000,311.950000,205.420000,208.320000,313.810000,207.640000,210.520000,314.500000,208.920000,211.380000,316.550000,232.400000,212.790000,317.290000,334.390000,214.250000,319.170000,353.840000,216.260000,321.100000,374.300000,216.760000,322.250000,473.670000,351.340000,382.870000,576.250000,423.150000,481.150000,573.470000,424.100000,466.570000
1294,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.690000,206.360000,311.950000,205.480000,208.320000,313.810000,207.640000,210.550000,314.500000,208.920000,211.400000,316.550000,232.400000,212.790000,317.290000,334.990000,214.290000,319.100000,353.840000,216.300000,321.120000,374.300000,216.760000,322.260000,473.670000,351.340000,382.940000,576.680000,423.260000,481.330000,574.810000,424.270000,466.610000
1294,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.690000,206.360000,311.950000,205.480000,208.320000,313.810000,207.640000,210.550000,314.500000,208.920000,211.400000,316.550000,232.400000,212.790000,317.290000,334.990000,214.290000,319.100000,353.840000,216.300000,321.120000,374.300000,216.760000,322.260000,473.670000,351.340000,382.940000,576.680000,423.260000,481.330000,574.810000,424.270000,466.610000
1294,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.690000,206.360000,311.950000,205.480000,208.320000,313.810000,207.640000,210.550000,314.500000,208.920000,211.400000,316.550000,232.400000,212.790000,317.290000,334.990000,214.290000,319.100000,353.840000,216.300000,321.120000,374.300000,216.760000,322.260000,473.670000,351.340000,382.940000,576.680000,423.260000,481.330000,574.810000,424.270000,466.610000
1295,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.690000,206.360000,311.950000,205.480000,208.320000,313.830000,207.630000,210.550000,314.500000,208.920000,211.400000,316.550000,232.400000,212.740000,317.260000,334.990000,214.290000,319.110000,353.840000,216.300000,321.120000,374.300000,216.760000,322.260000,473.670000,351.340000,382.940000,576.680000,423.260000,481.700000,574.810000,424.440000,466.610000
1296,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.690000,206.340000,311.800000,205.480000,208.320000,313.830000,207.640000,210.550000,314.500000,208.920000,211.400000,316.520000,232.400000,212.740000,317.250000,335.250000,214.290000,319.100000,353.840000,216.270000,321.130000,374.300000,216.720000,322.260000,474.930000,351.330000,382.930000,576.680000,423.200000,481.880000,576.150000,424.570000,466.740000
1296,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.690000,206.340000,311.800000,205.480000,208.320000,313.830000,207.640000,210.550000,314.500000,208.920000,211.400000,316.520000,232.400000,212.740000,317.250000,335.250000,214.290000,319.100000,353.840000,216.270000,321.130000,374.300000,216.720000,322.260000,474.930000,351.330000,382.930000,576.680000,423.200000,481.880000,576.150000,424.570000,466.740000
1296,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.690000,206.340000,311.800000,205.480000,208.320000,313.830000,207.640000,210.550000,314.500000,208.920000,211.400000,316.520000,232.400000,212.740000,317.250000,335.250000,214.290000,319.100000,353.840000,216.270000,321.130000,374.300000,216.720000,322.260000,474.930000,351.330000,382.930000,576.680000,423.200000,481.880000,576.150000,424.570000,466.740000
1297,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.760000,206.340000,311.800000,205.480000,208.320000,313.830000,207.640000,210.550000,314.500000,208.920000,211.400000,316.470000,232.400000,212.740000,317.250000,335.250000,214.310000,319.100000,353.840000,216.270000,321.130000,374.070000,216.700000,322.250000,474.930000,351.610000,382.980000,576.680000,423.360000,481.880000,576.150000,424.550000,466.790000
1298,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.810000,206.400000,311.820000,205.480000,208.320000,313.630000,207.640000,210.550000,314.530000,208.920000,211.380000,316.470000,232.400000,212.700000,317.240000,335.250000,214.310000,319.100000,353.840000,216.270000,321.130000,374.070000,216.690000,322.250000,475.750000,351.600000,383.050000,577.370000,423.640000,481.960000,576.300000,424.870000,466.790000
1298,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.810000,206.400000,311.820000,205.480000,208.320000,313.630000,207.640000,210.550000,314.530000,208.920000,211.380000,316.470000,232.400000,212.700000,317.240000,335.250000,214.310000,319.100000,353.840000,216.270000,321.130000,374.070000,216.690000,322.250000,475.750000,351.600000,383.050000,577.370000,423.640000,481.960000,576.300000,424.870000,466.790000
1298,199.580000,311.800000,196.260000,306.530000,198.770000,310.240000,202.810000,206.400000,311.820000,205.480000,208.320000,313.630000,207.640000,210.550000,314.530000,208.920000,211.380000,316.470000,232.400000,212.700000,317.240000,335.250000,214.310000,319.100000,353.840000,216.270000,321.130000,374.070000,216.690000,322.250000,475.750000,351.600000,383.050000,577.370000,423.640000,481.960000,576.300000,424.870000,466.790000
1299,199.580000,311.800000,196.260000,306.530000,198.900000,310.240000,202.810000,206.400000,311.820000,205.480000,208.320000,313.540000,207.640000,210.550000,314.530000,208.920000,211.380000,316.470000,232.400000,212.700000,317.240000,335.250000,214.310000,319.090000,353.840000,216.270000,321.130000,374.070000,216.680000,322.280000,475.750000,351.600000,383.080000,577.370000,423.640000,482.020000,576.300000,425.040000,466.750000
1300,199.580000,311.800000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.350000,313.520000,207.640000,210.550000,314.630000,208.920000,211.380000,316.470000,232.700000,212.670000,317.240000,335.480000,214.310000,319.030000,354.220000,216.270000,321.110000,374.070000,216.610000,322.230000,475.750000,351.600000,383.110000,577.370000,423.640000,482.050000,577.630000,425.070000,466.880000
1300,199.580000,311.800000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.350000,313.520000,207.640000,210.550000,314.630000,208.920000,211.380000,316.470000,232.700000,212.670000,317.240000,335.480000,214.310000,319.030000,354.220000,216.270000,321.110000,374.070000,216.610000,322.230000,475.750000,351.600000,383.110000,577.370000,423.640000,482.050000,577.630000,425.070000,466.880000
1300,199.580000,311.800000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.350000,313.520000,207.640000,210.550000,314.630000,208.920000,211.380000,316.470000,232.700000,212.670000,317.240000,335.480000,214.310000,319.030000,354.220000,216.270000,321.110000,374.070000,216.610000,322.230000,475.750000,351.600000,383.110000,577.370000,423.640000,482.050000,577.630000,425.070000,466.880000
1301,199.580000,311.800000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.430000,313.520000,207.640000,210.550000,314.630000,208.920000,211.380000,316.470000,232.700000,212.670000,317.240000,335.480000,214.310000,319.030000,354.220000,216.260000,321.110000,374.070000,216.610000,322.230000,475.750000,351.580000,383.110000,577.370000,423.640000,482.050000,577.630000,425.280000,466.880000
1302,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.430000,313.520000,207.610000,210.580000,314.690000,208.890000,211.380000,316.470000,232.700000,212.660000,317.240000,336.140000,214.320000,319.030000,354.220000,216.260000,321.110000,374.570000,216.640000,322.240000,477.470000,351.560000,383.140000,577.370000,423.780000,482.110000,579.870000,425.350000,467.510000
1302,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.430000,313.520000,207.610000,210.580000,314.690000,208.890000,211.380000,316.470000,232.700000,212.660000,317.240000,336.140000,214.320000,319.030000,354.220000,216.260000,321.110000,374.570000,216.640000,322.240000,477.470000,351.560000,383.140000,577.370000,423.780000,482.110000,579.870000,425.350000,467.510000
1302,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.430000,313.520000,207.610000,210.580000,314.690000,208.890000,211.380000,316.470000,232.700000,212.660000,317.240000,336.140000,214.320000,319.030000,354.220000,216.260000,321.110000,374.570000,216.640000,322.240000,477.470000,351.560000,383.140000,577.370000,423.780000,482.110000,579.870000,425.350000,467.510000
1303,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.480000,208.430000,313.520000,207.610000,210.580000,314.690000,208.890000,211.380000,316.410000,232.700000,212.660000,317.240000,336.140000,214.320000,319.030000,354.220000,216.260000,321.080000,374.570000,216.640000,322.240000,477.470000,351.560000,383.140000,577.370000,424.110000,482.110000,579.870000,425.350000,467.630000
1304,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.580000,205.480000,208.360000,313.520000,207.580000,210.580000,314.500000,208.890000,211.380000,316.410000,233.320000,212.660000,317.240000,336.140000,214.290000,319.010000,355.030000,216.250000,321.090000,375.030000,216.640000,322.210000,477.470000,351.490000,383.150000,579.040000,424.110000,482.180000,581.210000,425.440000,467.610000
1304,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.580000,205.480000,208.360000,313.520000,207.580000,210.580000,314.500000,208.890000,211.380000,316.410000,233.320000,212.660000,317.240000,336.140000,214.290000,319.010000,355.030000,216.250000,321.090000,375.030000,216.640000,322.210000,477.470000,351.490000,383.150000,579.040000,424.110000,482.180000,581.210000,425.440000,467.610000
1304,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.580000,205.480000,208.360000,313.520000,207.580000,210.580000,314.500000,208.890000,211.380000,316.410000,233.320000,212.660000,317.240000,336.140000,214.290000,319.010000,355.030000,216.250000,321.090000,375.030000,216.640000,322.210000,477.470000,351.490000,383.150000,579.040000,424.110000,482.180000,581.210000,425.440000,467.610000
1305,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.470000,208.360000,313.520000,207.570000,210.580000,314.500000,208.890000,211.380000,316.410000,233.320000,212.660000,317.240000,336.140000,214.290000,319.010000,355.670000,216.240000,321.090000,375.030000,216.640000,322.210000,477.470000,351.490000,383.180000,579.040000,424.040000,482.290000,581.210000,425.440000,467.820000
1306,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.470000,208.360000,313.520000,207.570000,210.580000,314.440000,208.880000,211.380000,316.380000,233.320000,212.660000,317.240000,335.950000,214.280000,319.010000,356.010000,216.240000,321.090000,375.030000,216.640000,322.190000,479.660000,351.730000,383.230000,578.670000,424.040000,482.290000,582.830000,425.440000,468.060000
1306,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.470000,208.360000,313.520000,207.570000,210.580000,314.440000,208.880000,211.380000,316.380000,233.320000,212.660000,317.240000,335.950000,214.280000,319.010000,356.010000,216.240000,321.090000,375.030000,216.640000,322.190000,479.660000,351.730000,383.230000,578.670000,424.040000,482.290000,582.830000,425.440000,468.060000
1306,199.580000,312.750000,196.260000,306.530000,198.900000,310.240000,202.790000,206.440000,311.820000,205.470000,208.360000,313.520000,207.570000,210.580000,314.440000,208.880000,211.380000,316.380000,233.320000,212.660000,317.240000,335.950000,214.280000,319.010000,356.010000,216.240000,321.090000,375.030000,216.640000,322.190000,479.660000,351.730000,383.230000,578.670000,424.040000,482.290000,582.830000,425.440000,468.060000
1307,199.580000,312.750000,196.260000,306.530000,198.870000,310.240000,202.790000,206.440000,311.820000,205.470000,208.360000,313.520000,207.570000,210.580000,314.440000,208.880000,211.380000,316.380000,233.610000,212.660000,317.240000,335.950000,214.270000,319.010000,356.010000,216.270000,321.090000,375.030000,216.640000,322.210000,479.660000,351.730000,383.250000,579.120000,424.650000,482.290000,582.830000,425.440000,468.200000
1308,199.580000,312.750000,196.260000,306.530000,198.870000,310.240000,202.790000,206.440000,311.820000,205.440000,208.360000,313.500000,207.570000,210.550000,314.440000,208.880000,211.380000,316.420000,233.600000,212.660000,317.240000,336.400000,214.280000,319.010000,356.200000,216.270000,321.150000,376.020000,216.640000,322.220000,479.660000,351.720000,383.220000,578.970000,424.580000,482.370000,582.830000,425.620000,468.210000
1308,199.580000,312.750000,196.260000,306.530000,198.870000,310.240000,202.790000,206.440000,311.820000,205.440000,208.360000,313.500000,207.570000,210.550000,314.440000,208.880000,211.380000,316.420000,233.600000,212.660000,317.240000,336.400000,214.280000,319.010000,356.200000,216.270000,321.150000,376.020000,216.640000,322.220000,479.660000,351.720000,383.220000,578.970000,424.580000,482.370000,582.830000,425.620000,468.210000
1308,199.580000,312.750000,196.260000,306.530000,198.870000,310.240000,202.790000,206.440000,311.820000,205.440000,208.360000,313.500000,207.570000,210.550000,314.440000,208.880000,211.380000,316.420000,233.600000,212.660000,317.240000,336.400000,214.280000,319.010000,356.200000,216.270000,321.150000,376.020000,216.640000,322.220000,479.660000,351.720000,383.220000,578.970000,424.580000,482.370000,582.830000,425.620000,468.210000
1309,199.580000,312.750000,196.260000,306.530000,198.870000,310.240000,202.790000,206.440000,311.820000,205.440000,208.360000,313.500000,207.570000,210.550000,314.440000,208.870000,211.380000,316.420000,233.600000,212.660000,317.240000,336.400000,214.280000,319.010000,356.200000,216.270000,321.150000,376.020000,216.640000,322.220000,480.180000,351.720000,383.230000,578.970000,424.810000,482.430000,582.830000,425.620000,468.260000
1310,199.580000,312.750000,196.260000,306.530000,198.820000,310.420000,202.790000,206.440000,312.030000,205.410000,208.390000,313.650000,207.570000,210.610000,314.430000,208.870000,211.380000,316.430000,233.890000,212.660000,317.170000,336.400000,214.270000,319.010000,356.790000,216.270000,321.190000,376.020000,216.640000,322.230000,481.590000,351.720000,383.240000,580.100000,425.080000,482.430000,582.830000,426.340000,468.260000
1310,199.580000,312.750000,196.260000,306.530000,198.820000,310.420000,202.790000,206.440000,312.030000,205.410000,208.390000,313.650000,207.570000,210.610000,314.430000,208.870000,211.380000,316.430000,233.890000,212.660000,317.170000,336.400000,214.270000,319.010000,356.790000,216.270000,321.190000,376.020000,216.640000,322.230000,481.590000,351.720000,383.240000,580.100000,425.080000,482.430000,582.830000,426.340000,468.260000
1310,199.580000,312.750000,196.260000,306.530000,198.820000,310.420000,202.790000,206.440000,312.030000,205.410000,208.390000,313.650000,207.570000,210.610000,314.430000,208.870000,211.380000,316.430000,233.890000,212.660000,317.170000,336.400000,214.270000,319.010000,356.790000,216.270000,321.190000,376.020000,216.640000,322.230000,481.590000,351.720000,383.240000,580.100000,425.080000,482.430000,582.830000,426.340000,468.260000
1311,199.580000,312.750000,196.260000,306.530000,198.820000,310.420000,202.790000,206.440000,312.140000,205.410000,208.390000,313.650000,207.570000,210.590000,314.430000,208.890000,211.380000,316.430000,233.890000,212.660000,317.170000,336.400000,214.270000,319.010000,356.790000,216.270000,321.190000,376.340000,216.640000,322.180000,481.590000,351.720000,383.240000,580.100000,425.530000,482.430000,582.830000,426.590000,468.260000
1312,199.580000,312.750000,196.420000,306.530000,198.820000,310.480000,202.790000,206.440000,312.140000,205.380000,208.390000,313.720000,207.570000,210.590000,314.430000,208.890000,211.380000,316.430000,233.890000,212.660000,317.170000,337.070000,214.250000,319.040000,357.190000,216.260000,321.210000,376.340000,216.640000,322.130000,481.590000,351.690000,383.290000,579.730000,425.980000,482.440000,583.880000,426.540000,468.460000
