agent_id,Run 1,Run 2,Run 3
233,38.52127071823204,25.576929824561404,37.6086247086247
234,11.520534069981585,36.82728070175439,38.495687645687646
235,17.075782688766115,16.772456140350876,36.50710955710956
236,17.323388581952116,8.482456140350878,20.344055944055942
237,15.171546961325967,23.852719298245614,31.798018648018648
238,23.154419889502762,29.40736842105263,8.338461538461539
239,22.589318600368323,36.482280701754384,11.513752913752914
240,28.01611418047882,39.16956140350877,23.377505827505825
241,37.71841620626151,20.937368421052632,18.27062937062937
242,33.601197053407,17.695087719298247,29.845687645687647
243,36.06197053406998,38.09938596491228,16.0997668997669
244,34.66169429097606,9.8840350877193,28.937878787878788
245,13.98462246777164,9.885526315789473,13.273426573426573
246,14.963720073664826,33.339473684210525,33.62808857808858
247,36.96381215469613,19.632017543859646,8.49079254079254
248,37.928637200736645,39.02175438596491,33.74009324009324
249,15.633057090239411,28.088859649122806,33.26829836829837
250,20.94696132596685,15.551228070175437,36.7016317016317
251,38.01860036832412,28.553421052631577,40.51293706293706
252,15.849079189686925,39.48175438596491,14.472261072261071
253,37.485359116022096,40.525877192982456,41.12284382284382
254,31.567771639042356,39.96122807017544,27.52144522144522
255,36.39742173112339,10.071842105263158,29.566783216783218
256,21.356813996316756,11.870175438596492,20.965850815850818
257,11.517034990791897,24.395877192982454,32.6967365967366
258,31.831123388581954,22.088859649122806,16.638461538461538
259,35.6048802946593,36.00666666666667,8.023776223776224
260,24.714180478821362,12.231140350877192,15.518414918414917
261,10.185451197053407,19.898859649122805,8.564219114219116
262,19.659576427255985,40.76745614035088,11.267832167832168
263,16.897605893186004,40.5759649122807,10.78030303030303
264,21.310681399631676,32.26122807017544,18.362937062937064
265,11.441252302025783,35.12464912280702,27.787412587412586
266,37.16473296500921,14.138508771929825,25.637412587412584
267,25.233425414364643,12.609035087719299,19.663986013986012
268,30.104143646408836,13.164824561403508,22.053729603729604
269,34.5938305709024,24.65078947368421,15.949883449883451
270,33.028084714548804,40.713508771929824,22.317832167832165
271,32.85267034990792,29.865701754385967,23.12051282051282
272,21.39732965009208,20.135087719298244,19.834382284382283
273,37.835543278084714,30.267280701754384,12.925990675990677
274,26.561970534069978,24.91701754385965,7.93053613053613
275,34.355893186003684,20.968245614035087,40.53193473193473
276,24.249815837937383,10.47280701754386,20.74463869463869
277,33.34226519337017,31.31,9.8993006993007
278,37.91160220994475,13.358947368421052,37.953613053613054
279,9.86804788213628,21.322719298245612,19.92972027972028
280,19.581952117863718,13.561491228070176,23.95932400932401
281,14.36049723756906,13.033684210526316,16.768298368298368
282,12.415653775322285,9.942368421052631,21.5013986013986
283,9.380386740331492,15.401140350877194,32.452214452214456
284,27.203499079189687,40.3759649122807,28.93053613053613
